HOLT 	Well, I don't expect us to cover all the issues of this campaign tonight, but I remind everyone, there are two more presidential debates scheduled.
TRUMP 	The other thing, I'm extremely underleveraged.
TRUMP 	The report that said $650 — which, by the way, a lot of friends of mine that know my business say, boy, that's really not a lot of money.
TRUMP 	It's not a lot of money relative to what I had.
TRUMP 	The buildings that were in question, they said in the same report, which was — actually, it wasn't even a bad story, to be honest with you, but the buildings are worth $3.
TRUMP 	9 billion.
TRUMP 	And the $650 isn't even on that.
TRUMP 	But it's not $650.
TRUMP 	It's much less than that.
TRUMP 	But I could give you a list of banks, I would — if that would help you, I would give you a list of banks.
TRUMP 	These are very fine institutions, very fine banks.
TRUMP 	I could do that very quickly.
TRUMP 	I am very underleveraged.
TRUMP 	I have a great company.
TRUMP 	I have a tremendous income.
TRUMP 	And the reason I say that is not in a braggadocios way.
TRUMP 	It's because it's about time that this country had somebody running it that has an idea about money.
TRUMP 	When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports.
TRUMP 	Our airports are like from a third world country.
TRUMP 	You land at LaGuardia, you land at Kennedy, you land at LAX, you land at Newark, and you come in from Dubai and Qatar and you see these incredible — you come in from China, you see these incredible airports, and you land — we've become a third world country.
TRUMP 	So the worst of all things has happened.
TRUMP 	We owe $20 trillion, and we're a mess.
TRUMP 	We haven't even started.
TRUMP 	And we've spent $6 trillion in the Middle East, according to a report that I just saw.
TRUMP 	Whether it's 6 or 5, but it looks like it's 6, $6 trillion in the Middle East, we could have rebuilt our country twice.
TRUMP 	And it's really a shame.
TRUMP 	And it's politicians like Secretary Clinton that have caused this problem.
TRUMP 	Our country has tremendous problems.
TRUMP 	We're a debtor nation.
TRUMP 	We're a serious debtor nation.
TRUMP 	And we have a country that needs new roads, new tunnels, new bridges, new airports, new schools, new hospitals.
TRUMP 	And we don't have the money, because it's been squandered on so many of your ideas.
HOLT 	We'll let you respond and we'll move on to the next segment.
CLINTON 	And maybe because you haven't paid any federal income tax for a lot of years.
CLINTON 	And the other thing I think is important.
TRUMP 	It would be squandered, too, believe me.
CLINTON 	is if your — if your main claim to be president of the United States is your business, then I think we should talk about that.
CLINTON 	You know, your campaign manager said that you built a lot of businesses on the backs of little guys.
CLINTON 	And, indeed, I have met a lot of the people who were stiffed by you and your businesses, Donald.
CLINTON 	I've met dishwashers, painters, architects, glass installers, marble installers, drapery installers, like my dad was, who you refused to pay when they finished the work that you asked them to do.
CLINTON 	We have an architect in the audience who designed one of your clubhouses at one of your golf courses.
CLINTON 	It's a beautiful facility.
CLINTON 	It immediately was put to use.
CLINTON 	And you wouldn't pay what the man needed to be paid, what he was charging you to do.
TRUMP 	Maybe he didn't do a good job and I was unsatisfied with his work.
CLINTON 	Well, to.
TRUMP 	Which our country should do, too.
CLINTON 	Do the thousands of people that you have stiffed over the course of your business not deserve some kind of apology from someone who has taken their labor, taken the goods that they produced, and then refused to pay them?
CLINTON 	I can only say that I'm certainly relieved that my late father never did business with you.
CLINTON 	He provided a good middle-class life for us, but the people he worked for, he expected the bargain to be kept on both sides.
CLINTON 	And when we talk about your business, you've taken business bankruptcy six times.
CLINTON 	There are a lot of great businesspeople that have never taken bankruptcy once.
CLINTON 	You call yourself the King of Debt.
CLINTON 	You talk about leverage.
CLINTON 	You even at one time suggested that you would try to negotiate down the national debt of the United States.
TRUMP 	Wrong.
TRUMP 	Wrong.
CLINTON 	Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government.
HOLT 	Let's let Mr. Trump.
CLINTON 	And we need to be very clear about that.
TRUMP 	So, yeah, I think — I do think it's time.
TRUMP 	Look, it's all words, it's all sound bites.
TRUMP 	I built an unbelievable company.
TRUMP 	Some of the greatest assets anywhere in the world, real estate assets anywhere in the world, beyond the United States, in Europe, lots of different places.
TRUMP 	It's an unbelievable company.
TRUMP 	But on occasion, four times, we used certain laws that are there.
TRUMP 	And when Secretary Clinton talks about people that didn't get paid, first of all, they did get paid a lot, but taken advantage of the laws of the nation.
TRUMP 	Now, if you want to change the laws, you've been there a long time, change the laws.
TRUMP 	But I take advantage of the laws of the nation because I'm running a company.
TRUMP 	My obligation right now is to do well for myself, my family, my employees, for my companies.
TRUMP 	And that's what I do.
TRUMP 	But what she doesn't say is that tens of thousands of people that are unbelievably happy and that love me.
TRUMP 	I'll give you an example.
TRUMP 	We're just opening up on Pennsylvania Avenue right next to the White House, so if I don't get there one way, I'm going to get to Pennsylvania Avenue another.
TRUMP 	But we're opening the Old Post Office.
TRUMP 	Under budget, ahead of schedule, saved tremendous money.
TRUMP 	I'm a year ahead of schedule.
TRUMP 	And that's what this country should be doing.
TRUMP 	We build roads and they cost two and three and four times what they're supposed to cost.
TRUMP 	We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing.
TRUMP 	When we look at the budget, the budget is bad to a large extent because we have people that have no idea as to what to do and how to buy.
TRUMP 	The Trump International is way under budget and way ahead of schedule.
TRUMP 	And we should be able to do that for our country.
HOLT 	Well, we're well behind schedule, so I want to move to our next segment.
HOLT 	We move into our next segment talking about America's direction.
HOLT 	And let's start by talking about race.
HOLT 	The share of Americans who say race relations are bad in this country is the highest it's been in decades, much of it amplified by shootings of African-Americans by police, as we've seen recently in Charlotte and Tulsa.
HOLT 	Race has been a big issue in this campaign, and one of you is going to have to bridge a very wide and bitter gap.
HOLT 	So how do you heal the divide?
HOLT 	Secretary Clinton, you get two minutes on this.
CLINTON 	Well, you're right.
CLINTON 	Race remains a significant challenge in our country.
CLINTON 	Unfortunately, race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they're treated in the criminal justice system.
CLINTON 	We've just seen those two tragic examples in both Tulsa and Charlotte.
CLINTON 	And we've got to do several things at the same time.
CLINTON 	We have to restore trust between communities and the police.
CLINTON 	We have to work to make sure that our police are using the best training, the best techniques, that they're well prepared to use force only when necessary.
CLINTON 	Everyone should be respected by the law, and everyone should respect the law.
CLINTON 	Right now, that's not the case in a lot of our neighborhoods.
CLINTON 	So I have, ever since the first day of my campaign, called for criminal justice reform.
CLINTON 	I've laid out a platform that I think would begin to remedy some of the problems we have in the criminal justice system.
CLINTON 	But we also have to recognize, in addition to the challenges that we face with policing, there are so many good, brave police officers who equally want reform.
CLINTON 	So we have to bring communities together in order to begin working on that as a mutual goal.
CLINTON 	And we've got to get guns out of the hands of people who should not have them.
CLINTON 	The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together.
CLINTON 	So we have to do two things, as I said.
CLINTON 	We have to restore trust.
CLINTON 	We have to work with the police.
CLINTON 	We have to make sure they respect the communities and the communities respect them.
CLINTON 	And we have to tackle the plague of gun violence, which is a big contributor to a lot of the problems that we're seeing today.
HOLT 	All right, Mr. Trump, you have two minutes.
HOLT 	How do you heal the divide?
TRUMP 	Well, first of all, Secretary Clinton doesn't want to use a couple of words, and that's law and order.
TRUMP 	And we need law and order.
TRUMP 	If we don't have it, we're not going to have a country.
TRUMP 	And when I look at what's going on in Charlotte, a city I love, a city where I have investments, when I look at what's going on throughout various parts of our country, whether it's — I mean, I can just keep naming them all day long — we need law and order in our country.
TRUMP 	I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just — just came in.
TRUMP 	We have endorsements from, I think, almost every police group, very — I mean, a large percentage of them in the United States.
TRUMP 	We have a situation where we have our inner cities, African- Americans, Hispanics are living in he'll because it's so dangerous.
TRUMP 	You walk down the street, you get shot.
TRUMP 	In Chicago, they've had thousands of shootings, thousands since January 1st.
TRUMP 	Thousands of shootings.
TRUMP 	And I'm saying, where is this?
TRUMP 	Is this a war-torn country?
TRUMP 	What are we doing?
TRUMP 	And we have to stop the violence.
TRUMP 	We have to bring back law and order.
TRUMP 	In a place like Chicago, where thousands of people have been killed, thousands over the last number of years, in fact, almost 4,000 have been killed since Barack Obama became president, over — almost 4,000 people in Chicago have been killed.
TRUMP 	We have to bring back law and order.
TRUMP 	Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York.
TRUMP 	It brought the crime rate way down.
TRUMP 	But you take the gun away from criminals that shouldn't be having it.
TRUMP 	We have gangs roaming the street.
TRUMP 	And in many cases, they're illegally here, illegal immigrants.
TRUMP 	And they have guns.
TRUMP 	And they shoot people.
TRUMP 	And we have to be very strong.
TRUMP 	And we have to be very vigilant.
TRUMP 	We have to be — we have to know what we're doing.
TRUMP 	Right now, our police, in many cases, are afraid to do anything.
TRUMP 	We have to protect our inner cities, because African-American communities are being decimated by crime, decimated.
HOLT 	Your two — your two minutes expired, but I do want to follow up.
HOLT 	Stop-and-frisk was ruled unconstitutional in New York, because it largely singled out black and Hispanic young men.
TRUMP 	No, you're wrong.
TRUMP 	It went before a judge, who was a very against-police judge.
TRUMP 	It was taken away from her.
TRUMP 	And our mayor, our new mayor, refused to go forward with the case.
TRUMP 	They would have won an appeal.
TRUMP 	If you look at it, throughout the country, there are many places where it's allowed.
HOLT 	The argument is that it's a form of racial profiling.
TRUMP 	No, the argument is that we have to take the guns away from these people that have them and they are bad people that shouldn't have them.
TRUMP 	These are felons.
TRUMP 	These are people that are bad people that shouldn't be — when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk.
TRUMP 	You need more police.
TRUMP 	You need a better community, you know, relation.
TRUMP 	You don't have good community relations in Chicago.
TRUMP 	It's terrible.
TRUMP 	I have property there.
TRUMP 	It's terrible what's going on in Chicago.
TRUMP 	But when you look — and Chicago's not the only — you go to Ferguson, you go to so many different places.
TRUMP 	You need better relationships.
TRUMP 	I agree with Secretary Clinton on this.
TRUMP 	You need better relationships between the communities and the police, because in some cases, it's not good.
TRUMP 	But you look at Dallas, where the relationships were really studied, the relationships were really a beautiful thing, and then five police officers were killed one night very violently.
TRUMP 	So there's some bad things going on.
TRUMP 	Some really bad things.
HOLT 	Secretary Clinton.
TRUMP 	But we need — Lester, we need law and order.
TRUMP 	And we need law and order in the inner cities, because the people that are most affected by what's happening are African-American and Hispanic people.
TRUMP 	And it's very unfair to them what our politicians are allowing to happen.
HOLT 	Secretary Clinton?
CLINTON 	Well, I've heard — I've heard Donald say this at his rallies, and it's really unfortunate that he paints such a dire negative picture of black communities in our country.
TRUMP 	Ugh.
CLINTON 	You know, the vibrancy of the black church, the black businesses that employ so many people, the opportunities that so many families are working to provide for their kids.
CLINTON 	There's a lot that we should be proud of and we should be supporting and lifting up.
CLINTON 	But we do always have to make sure we keep people safe.
CLINTON 	There are the right ways of doing it, and then there are ways that are ineffective.
CLINTON 	Stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective.
CLINTON 	It did not do what it needed to do.
CLINTON 	Now, I believe in community policing.
CLINTON 	And, in fact, violent crime is one-half of what it was in 1991.
CLINTON 	Property crime is down 40 percent.
CLINTON 	We just don't want to see it creep back up.
CLINTON 	We've had 25 years of very good cooperation.
CLINTON 	But there were some problems, some unintended consequences.
CLINTON 	Too many young African-American and Latino men ended up in jail for nonviolent offenses.
CLINTON 	And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.
CLINTON 	So we've got to address the systemic racism in our criminal justice system.
CLINTON 	We cannot just say law and order.
CLINTON 	We have to say — we have to come forward with a plan that is going to divert people from the criminal justice system, deal with mandatory minimum sentences, which have put too many people away for too long for doing too little.
CLINTON 	We need to have more second chance programs.
CLINTON 	I'm glad that we're ending private prisons in the federal system; I want to see them ended in the state system.
CLINTON 	You shouldn't have a profit motivation to fill prison cells with young Americans.
CLINTON 	So there are some positive ways we can work on this.
CLINTON 	And I believe strongly that commonsense gun safety measures would assist us.
CLINTON 	Right now — and this is something Donald has supported, along with the gun lobby — right now, we've got too many military- style weapons on the streets.
CLINTON 	In a lot of places, our police are outgunned.
CLINTON 	We need comprehensive background checks, and we need to keep guns out of the hands of those who will do harm.
CLINTON 	And we finally need to pass a prohibition on anyone who's on the terrorist watch list from being able to buy a gun in our country.
CLINTON 	If you're too dangerous to fly, you are too dangerous to buy a gun.
CLINTON 	So there are things we can do, and we ought to do it in a bipartisan way.
HOLT 	Secretary Clinton, last week, you said we've got to do everything possible to improve policing, to go right at implicit bias.
HOLT 	Do you believe that police are implicitly biased against black people?
CLINTON 	Lester, I think implicit bias is a problem for everyone, not just police.
CLINTON 	I think, unfortunately, too many of us in our great country jump to conclusions about each other.
CLINTON 	And therefore, I think we need all of us to be asking hard questions about, you know, why am I feeling this way?
CLINTON 	But when it comes to policing, since it can have literally fatal consequences, I have said, in my first budget, we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers.
CLINTON 	I've met with a group of very distinguished, experienced police chiefs a few weeks ago.
CLINTON 	They admit it's an issue.
CLINTON 	They've got a lot of concerns.
CLINTON 	Mental health is one of the biggest concerns, because now police are having to handle a lot of really difficult mental health problems on the street.
CLINTON 	They want support, they want more training, they want more assistance.
CLINTON 	And I think the federal government could be in a position where we would offer and provide that.
HOLT 	Mr. Trump.
TRUMP 	I'd like to respond to that.
HOLT 	Please.
TRUMP 	First of all, I agree, and a lot of people even within my own party want to give certain rights to people on watch lists and no- fly lists.
TRUMP 	I agree with you.
TRUMP 	When a person is on a watch list or a no-fly list, and I have the endorsement of the NRA, which I'm very proud of.
TRUMP 	These are very, very good people, and they're protecting the Second Amendment.
TRUMP 	But I think we have to look very strongly at no-fly lists and watch lists.
TRUMP 	And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off.
TRUMP 	But I tend to agree with that quite strongly.
TRUMP 	I do want to bring up the fact that you were the one that brought up the words super-predator about young black youth.
TRUMP 	And that's a term that I think was a — it's — it's been horribly met, as you know.
TRUMP 	I think you've apologized for it.
TRUMP 	But I think it was a terrible thing to say.
TRUMP 	And when it comes to stop-and-frisk, you know, you're talking about takes guns away.
TRUMP 	Well, I'm talking about taking guns away from gangs and people that use them.
TRUMP 	And I don't think — I really don't think you disagree with me on this, if you want to know the truth.
TRUMP 	I think maybe there's a political reason why you can't say it, but I really don't believe — in New York City, stop-and-frisk, we had 2,200 murders, and stop-and-frisk brought it down to 500 murders.
TRUMP 	Five hundred murders is a lot of murders.
TRUMP 	It's hard to believe, 500 is like supposed to be good?
TRUMP 	But we went from 2,200 to 500.
TRUMP 	And it was continued on by Mayor Bloomberg.
TRUMP 	And it was terminated by current mayor.
TRUMP 	But stop-and- frisk had a tremendous impact on the safety of New York City.
TRUMP 	Tremendous beyond belief.
TRUMP 	So when you say it has no impact, it really did.
TRUMP 	It had a very, very big impact.
CLINTON 	Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders.
CLINTON 	So there is.
TRUMP 	No, you're wrong.
TRUMP 	You're wrong.
CLINTON 	No, I'm not.
TRUMP 	Murders are up.
TRUMP 	All right.
TRUMP 	You check it.
CLINTON 	New York — New York has done an excellent job.
CLINTON 	And I give credit — I give credit across the board going back two mayors, two police chiefs, because it has worked.
CLINTON 	And other communities need to come together to do what will work, as well.
CLINTON 	Look, one murder is too many.
CLINTON 	But it is important that we learn about what has been effective.
CLINTON 	And not go to things that sound good that really did not have the kind of impact that we would want.
CLINTON 	Who disagrees with keeping neighborhoods safe?
CLINTON 	But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods.
CLINTON 	And so we need to do a better job of working, again, with the communities, faith communities, business communities, as well as the police to try to deal with this problem.
HOLT 	This conversation is about race.
HOLT 	And so, Mr. Trump, I have to ask you for five.
TRUMP 	I'd like to just respond, if I might.
HOLT 	Please — 20 seconds.
TRUMP 	I'd just like to respond.
HOLT 	Please respond, then I've got a quick follow-up for you.
TRUMP 	I will.
TRUMP 	Look, the African-American community has been let down by our politicians.
TRUMP 	They talk good around election time, like right now, and after the election, they said, see ya later, I'll see you in four years.
TRUMP 	The African-American community — because — look, the community within the inner cities has been so badly treated.
TRUMP 	They've been abused and used in order to get votes by Democrat politicians, because that's what it is.
TRUMP 	They've controlled these communities for up to 100 years.
HOLT 	Mr. Trump, let me.
CLINTON 	Well, I — I do think.
TRUMP 	And I will tell you, you look at the inner cities — and I just left Detroit, and I just left Philadelphia, and I just — you know, you've seen me, I've been all over the place.
TRUMP 	You decided to stay home, and that's OK.
TRUMP 	But I will tell you, I've been all over.
TRUMP 	And I've met some of the greatest people I'll ever meet within these communities.
TRUMP 	And they are very, very upset with what their politicians have told them and what their politicians have done.
HOLT 	Mr. Trump, I..
CLINTON 	I think — I think — I think Donald just criticized me for preparing for this debate.
CLINTON 	And, yes, I did.
CLINTON 	And you know what else I prepared for?
CLINTON 	I prepared to be president.
CLINTON 	And I think that's a good thing.
HOLT 	Mr. Trump, for five years, you perpetuated a false claim that the nation's first black president was not a natural-born citizen.
HOLT 	You questioned his legitimacy.
HOLT 	In the last couple of weeks, you acknowledged what most Americans have accepted for years: The president was born in the United States.
HOLT 	Can you tell us what took you so long?
TRUMP 	I'll tell you very — well, just very simple to say.
TRUMP 	Sidney Blumenthal works for the campaign and close — very close friend of Secretary Clinton.
TRUMP 	And her campaign manager, Patti Doyle, went to — during the campaign, her campaign against President Obama, fought very hard.
TRUMP 	And you can go look it up, and you can check it out.
TRUMP 	And if you look at CNN this past week, Patti Solis Doyle was on Wolf Blitzer saying that this happened.
TRUMP 	Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it.
TRUMP 	They were pressing it very hard.
TRUMP 	She failed to get the birth certificate.
TRUMP 	When I got involved, I didn't fail.
TRUMP 	I got him to give the birth certificate.
TRUMP 	So I'm satisfied with it.
TRUMP 	And I'll tell you why I'm satisfied with it.
HOLT 	That was.
TRUMP 	Because I want to get on to defeating ISIS, because I want to get on to creating jobs, because I want to get on to having a strong border, because I want to get on to things that are very important to me and that are very important to the country.
HOLT 	I will let you respond.
HOLT 	It's important.
HOLT 	But I just want to get the answer here.
HOLT 	The birth certificate was produced in 2011.
HOLT 	You've continued to tell the story and question the president's legitimacy in 2012, '13, '14, '15.
TRUMP 	Yeah.
HOLT 	as recently as January.
HOLT 	So the question is, what changed your mind?
TRUMP 	Well, nobody was pressing it, nobody was caring much about it.
TRUMP 	I figured you'd ask the question tonight, of course.
TRUMP 	But nobody was caring much about it.
TRUMP 	But I was the one that got him to produce the birth certificate.
TRUMP 	And I think I did a good job.
TRUMP 	Secretary Clinton also fought it.
TRUMP 	I mean, you know — now, everybody in mainstream is going to say, oh, that's not true.
TRUMP 	Look, it's true.
TRUMP 	Sidney Blumenthal sent a reporter — you just have to take a look at CNN, the last week, the interview with your former campaign manager.
TRUMP 	And she was involved.
TRUMP 	But just like she can't bring back jobs, she can't produce.
HOLT 	I'm sorry.
HOLT 	I'm just going to follow up — and I will let you respond to that, because there's a lot there.
HOLT 	But we're talking about racial healing in this segment.
HOLT 	What do you say to Americans, people of color who.
TRUMP 	Well, it was very — I say nothing.
TRUMP 	I say nothing, because I was able to get him to produce it.
TRUMP 	He should have produced it a long time before.
TRUMP 	I say nothing.
TRUMP 	But let me just tell you.
TRUMP 	When you talk about healing, I think that I've developed very, very good relationships over the last little while with the African-American community.
TRUMP 	I think you can see that.
TRUMP 	And I feel that they really wanted me to come to that conclusion.
TRUMP 	And I think I did a great job and a great service not only for the country, but even for the president, in getting him to produce his birth certificate.
HOLT 	Secretary Clinton?
CLINTON 	Well, just listen to what you heard.
CLINTON 	And clearly, as Donald just admitted, he knew he was going to stand on this debate stage, and Lester Holt was going to be asking us questions, so he tried to put the whole racist birther lie to bed.
CLINTON 	But it can't be dismissed that easily.
CLINTON 	He has really started his political activity based on this racist lie that our first black president was not an American citizen.
CLINTON 	There was absolutely no evidence for it, but he persisted, he persisted year after year, because some of his supporters, people that he was trying to bring into his fold, apparently believed it or wanted to believe it.
CLINTON 	But, remember, Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans, and he made sure that the people who worked for him understood that was the policy.
CLINTON 	He actually was sued twice by the Justice Department.
CLINTON 	So he has a long record of engaging in racist behavior.
CLINTON 	And the birther lie was a very hurtful one.
CLINTON 	You know, Barack Obama is a man of great dignity.
CLINTON 	And I could tell how much it bothered him and annoyed him that this was being touted and used against him.
CLINTON 	But I like to remember what Michelle Obama said in her amazing speech at our Democratic National Convention: When they go low, we go high.
CLINTON 	And Barack Obama went high, despite Donald Trump's best efforts to bring him down.
HOLT 	Mr. Trump, you can respond and we're going to move on to the next segment.
TRUMP 	I would love to respond.
TRUMP 	First of all, I got to watch in preparing for this some of your debates against Barack Obama.
TRUMP 	You treated him with terrible disrespect.
TRUMP 	And I watched the way you talk now about how lovely everything is and how wonderful you are.
TRUMP 	It doesn't work that way.
TRUMP 	You were after him, you were trying to — you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.
TRUMP 	I don't think you can deny that.
TRUMP 	But just last week, your campaign manager said it was true.
TRUMP 	So when you tried to act holier than thou, it really doesn't work.
TRUMP 	It really doesn't.
TRUMP 	Now, as far as the lawsuit, yes, when I was very young, I went into my father's company, had a real estate company in Brooklyn and Queens, and we, along with many, many other companies throughout the country — it was a federal lawsuit — were sued.
TRUMP 	We settled the suit with zero — with no admission of guilt.
TRUMP 	It was very easy to do.
TRUMP 	I notice you bring that up a lot.
TRUMP 	And, you know, I also notice the very nasty commercials that you do on me in so many different ways, which I don't do on you.
TRUMP 	Maybe I'm trying to save the money.
TRUMP 	But, frankly, I look — I look at that, and I say, isn't that amazing?
TRUMP 	Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things.
TRUMP 	I'll go one step further.
TRUMP 	In Palm Beach, Florida, tough community, a brilliant community, a wealthy community, probably the wealthiest community there is in the world, I opened a club, and really got great credit for it.
TRUMP 	No discrimination against African- Americans, against Muslims, against anybody.
TRUMP 	And it's a tremendously successful club.
TRUMP 	And I'm so glad I did it.
TRUMP 	And I have been given great credit for what I did.
TRUMP 	And I'm very, very proud of it.
TRUMP 	And that's the way I feel.
TRUMP 	That is the true way I feel.
HOLT 	Our next segment is called "Securing America".
HOLT 	We want to start with a 21st century war happening every day in this country.
HOLT 	Our institutions are under cyber attack, and our secrets are being stolen.
HOLT 	So my question is, who's behind it?
HOLT 	And how do we fight it?
HOLT 	Secretary Clinton, this answer goes to you.
CLINTON 	Well, I think cyber security, cyber warfare will be one of the biggest challenges facing the next president, because clearly we're facing at this point two different kinds of adversaries.
CLINTON 	There are the independent hacking groups that do it mostly for commercial reasons to try to steal information that they can use to make money.
CLINTON 	But increasingly, we are seeing cyber attacks coming from states, organs of states.
CLINTON 	The most recent and troubling of these has been Russia.
CLINTON 	There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country, and I am deeply concerned about this.
CLINTON 	I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really.
CLINTON 	tough, long game here.
CLINTON 	And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee.
CLINTON 	And we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information.
CLINTON 	We need to make it very clear — whether it's Russia, China, Iran or anybody else — the United States has much greater capacity.
CLINTON 	And we are not going to sit idly by and permit state actors to go after our information, our private-sector information or our public-sector information.
CLINTON 	And we're going to have to make it clear that we don't want to use the kinds of tools that we have.
CLINTON 	We don't want to engage in a different kind of warfare.
CLINTON 	But we will defend the citizens of this country.
CLINTON 	And the Russians need to understand that.
CLINTON 	I think they've been treating it as almost a probing, how far would we go, how much would we do.
CLINTON 	And that's why I was so — I was so shocked when Donald publicly invited Putin to hack into Americans.
CLINTON 	That is just unacceptable.
CLINTON 	It's one of the reasons why 50 national security officials who served in Republican information — in administrations.
HOLT 	Your two minutes have expired.
CLINTON 	have said that Donald is unfit to be the commander- in-chief.
CLINTON 	It's comments like that that really worry people who understand the threats that we face.
HOLT 	Mr. Trump, you have two minutes and the same question.
HOLT 	Who's behind it?
HOLT 	And how do we fight it?
TRUMP 	I do want to say that I was just endorsed — and more are coming next week — it will be over 200 admirals, many of them here — admirals and generals endorsed me to lead this country.
TRUMP 	That just happened, and many more are coming.
TRUMP 	And I'm very proud of it.
TRUMP 	In addition, I was just endorsed by ICE.
TRUMP 	They've never endorsed anybody before on immigration.
TRUMP 	I was just endorsed by ICE.
TRUMP 	I was just recently endorsed — 16,500 Border Patrol agents.
TRUMP 	So when Secretary Clinton talks about this, I mean, I'll take the admirals and I'll take the generals any day over the political hacks that I see that have led our country so brilliantly over the last 10 years with their knowledge.
TRUMP 	OK?
TRUMP 	Because look at the mess that we're in.
TRUMP 	Look at the mess that we're in.
TRUMP 	As far as the cyber, I agree to parts of what Secretary Clinton said.
TRUMP 	We should be better than anybody else, and perhaps we're not.
TRUMP 	I don't think anybody knows it was Russia that broke into the DNC.
TRUMP 	She's saying Russia, Russia, Russia, but I don't — maybe it was.
TRUMP 	I mean, it could be Russia, but it could also be China.
TRUMP 	It could also be lots of other people.
TRUMP 	It also could be somebody sitting on their bed that weighs 400 pounds, OK?
TRUMP 	You don't know who broke in to DNC.
TRUMP 	But what did we learn with DNC?
TRUMP 	We learned that Bernie Sanders was taken advantage of by your people, by Debbie Wasserman Schultz.
TRUMP 	Look what happened to her.
TRUMP 	But Bernie Sanders was taken advantage of.
TRUMP 	That's what we learned.
TRUMP 	Now, whether that was Russia, whether that was China, whether it was another country, we don't know, because the truth is, under President Obama we've lost control of things that we used to have control over.
TRUMP 	We came in with the Internet, we came up with the Internet, and I think Secretary Clinton and myself would agree very much, when you look at what ISIS is doing with the Internet, they're beating us at our own game.
TRUMP 	ISIS.
TRUMP 	So we have to get very, very tough on cyber and cyber warfare.
TRUMP 	It is — it is a huge problem.
TRUMP 	I have a son.
TRUMP 	He's 10 years old.
TRUMP 	He has computers.
TRUMP 	He is so good with these computers, it's unbelievable.
TRUMP 	The security aspect of cyber is very, very tough.
TRUMP 	And maybe it's hardly doable.
TRUMP 	But I will say, we are not doing the job we should be doing.
TRUMP 	But that's true throughout our whole governmental society.
TRUMP 	We have so many things that we have to do better, Lester, and certainly cyber is one of them.
HOLT 	Secretary Clinton?
CLINTON 	Well, I think there are a number of issues that we should be addressing.
CLINTON 	I have put forth a plan to defeat ISIS.
CLINTON 	It does involve going after them online.
CLINTON 	I think we need to do much more with our tech companies to prevent ISIS and their operatives from being able to use the Internet to radicalize, even direct people in our country and Europe and elsewhere.
CLINTON 	But we also have to intensify our air strikes against ISIS and eventually support our Arab and Kurdish partners to be able to actually take out ISIS in Raqqa, end their claim of being a Caliphate.
CLINTON 	We're making progress.
CLINTON 	Our military is assisting in Iraq.
CLINTON 	And we're hoping that within the year we'll be able to push ISIS out of Iraq and then, you know, really squeeze them in Syria.
CLINTON 	But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.
CLINTON 	And I would also do everything possible to take out their leadership.
CLINTON 	I was involved in a number of efforts to take out Al Qaida leadership when I was secretary of state, including, of course, taking out bin Laden.
CLINTON 	And I think we need to go after Baghdadi, as well, make that one of our organizing principles.
CLINTON 	Because we've got to defeat ISIS, and we've got to do everything we can to disrupt their propaganda efforts online.
HOLT 	You mention ISIS, and we think of ISIS certainly as over there, but there are American citizens who have been inspired to commit acts of terror on American soil, the latest incident, of course, the bombings we just saw in New York and New Jersey, the knife attack at a mall in Minnesota, in the last year, deadly attacks in San Bernardino and Orlando.
HOLT 	I'll ask this to both of you.
HOLT 	Tell us specifically how you would prevent homegrown attacks by American citizens, Mr. Trump?
TRUMP 	Well, first I have to say one thing, very important.
TRUMP 	Secretary Clinton is talking about taking out ISIS.
TRUMP 	"We will take out ISIS".
